mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bagging_temperature,param_model__colsample_bylevel,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,param_model__max_bin,param_model__min_data_in_leaf,param_model__random_strength,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
34.88480488459269,0.8712913905774237,0.09197672208150227,0.0015650051762703733,0.01083765148029836,0.9621527905677054,7,364,4.193136375904149,0.15250929505762073,512,47,0.1665688223905193,0.6366816589033925,"{'model__bagging_temperature': np.float64(0.01083765148029836), 'model__colsample_bylevel': np.float64(0.9621527905677054), 'model__depth': 7, 'model__iterations': 364, 'model__l2_leaf_reg': np.float64(4.193136375904149), 'model__learning_rate': np.float64(0.15250929505762073), 'model__max_bin': 512, 'model__min_data_in_leaf': 47, 'model__random_strength': np.float64(0.1665688223905193), 'model__subsample': np.float64(0.6366816589033925)}",,,,,,1,,,,,
47.17294359207153,3.2682355674125647,0.0978697141011556,0.0068680170287526284,0.9730105547524456,0.7572390898667042,9,363,7.311386259972629,0.12922169553124727,254,33,1.1538077692527182,0.7970070775275455,"{'model__bagging_temperature': np.float64(0.9730105547524456), 'model__colsample_bylevel': np.float64(0.7572390898667042), 'model__depth': 9, 'model__iterations': 363, 'model__l2_leaf_reg': np.float64(7.311386259972629), 'model__learning_rate': np.float64(0.12922169553124727), 'model__max_bin': 254, 'model__min_data_in_leaf': 33, 'model__random_strength': np.float64(1.1538077692527182), 'model__subsample': np.float64(0.7970070775275455)}",,,,,,1,,,,,
19.65616726875305,0.08164804605220895,0.062238454818725586,0.003069551611702986,0.7464914051180241,0.8598531596188859,6,227,6.683086033354716,0.024051215174213873,512,22,0.5304047353634509,0.6975958573516334,"{'model__bagging_temperature': np.float64(0.7464914051180241), 'model__colsample_bylevel': np.float64(0.8598531596188859), 'model__depth': 6, 'model__iterations': 227, 'model__l2_leaf_reg': np.float64(6.683086033354716), 'model__learning_rate': np.float64(0.024051215174213873), 'model__max_bin': 512, 'model__min_data_in_leaf': 22, 'model__random_strength': np.float64(0.5304047353634509), 'model__subsample': np.float64(0.6975958573516334)}",,,,,,1,,,,,
28.584500312805176,0.2478523477918437,0.0826872189839681,0.00271718089222535,0.16080805141749865,0.8194935157466344,9,262,7.519612595026006,0.04364039641908397,128,4,0.47449817499360014,0.7301598792637071,"{'model__bagging_temperature': np.float64(0.16080805141749865), 'model__colsample_bylevel': np.float64(0.8194935157466344), 'model__depth': 9, 'model__iterations': 262, 'model__l2_leaf_reg': np.float64(7.519612595026006), 'model__learning_rate': np.float64(0.04364039641908397), 'model__max_bin': 128, 'model__min_data_in_leaf': 4, 'model__random_strength': np.float64(0.47449817499360014), 'model__subsample': np.float64(0.7301598792637071)}",,,,,,1,,,,,
17.98850115140279,0.580331524106791,0.0760957400004069,0.009412437791116095,0.6420316461542878,0.6336559859980195,7,203,7.0642905965958995,0.011379557742494448,254,25,1.3270035382161116,0.6020246335384875,"{'model__bagging_temperature': np.float64(0.6420316461542878), 'model__colsample_bylevel': np.float64(0.6336559859980195), 'model__depth': 7, 'model__iterations': 203, 'model__l2_leaf_reg': np.float64(7.0642905965958995), 'model__learning_rate': np.float64(0.011379557742494448), 'model__max_bin': 254, 'model__min_data_in_leaf': 25, 'model__random_strength': np.float64(1.3270035382161116), 'model__subsample': np.float64(0.6020246335384875)}",,,,,,1,,,,,
42.734801371892296,0.6590024989098108,0.09307003021240234,0.0008373497419763661,0.6011150117432088,0.8832290311184181,9,408,10.699098521619943,0.13486639612006326,254,2,0.36364993441420124,0.6733618039413735,"{'model__bagging_temperature': np.float64(0.6011150117432088), 'model__colsample_bylevel': np.float64(0.8832290311184181), 'model__depth': 9, 'model__iterations': 408, 'model__l2_leaf_reg': np.float64(10.699098521619943), 'model__learning_rate': np.float64(0.13486639612006326), 'model__max_bin': 254, 'model__min_data_in_leaf': 2, 'model__random_strength': np.float64(0.36364993441420124), 'model__subsample': np.float64(0.6733618039413735)}",,,,,,1,,,,,
38.11516125996908,0.15670457014811118,0.0816650390625,0.008890607532398342,0.3042422429595377,0.8099025726528951,7,444,3.9122914019804194,0.10177793420835692,254,28,1.9475110376829183,0.6931085361721216,"{'model__bagging_temperature': np.float64(0.3042422429595377), 'model__colsample_bylevel': np.float64(0.8099025726528951), 'model__depth': 7, 'model__iterations': 444, 'model__l2_leaf_reg': np.float64(3.9122914019804194), 'model__learning_rate': np.float64(0.10177793420835692), 'model__max_bin': 254, 'model__min_data_in_leaf': 28, 'model__random_strength': np.float64(1.9475110376829183), 'model__subsample': np.float64(0.6931085361721216)}",,,,,,1,,,,,
12.735619703928629,0.020595244574201484,0.04840334256490072,0.0008895640827290103,0.0906064345328208,0.8473544037332349,7,154,10.832308858067883,0.08001443398719699,128,7,0.34104824737458306,0.6260206371941118,"{'model__bagging_temperature': np.float64(0.0906064345328208), 'model__colsample_bylevel': np.float64(0.8473544037332349), 'model__depth': 7, 'model__iterations': 154, 'model__l2_leaf_reg': np.float64(10.832308858067883), 'model__learning_rate': np.float64(0.08001443398719699), 'model__max_bin': 128, 'model__min_data_in_leaf': 7, 'model__random_strength': np.float64(0.34104824737458306), 'model__subsample': np.float64(0.6260206371941118)}",,,,,,1,,,,,
29.356104373931885,0.5465822636044168,0.06490373611450195,0.008979362486563882,0.9488855372533332,0.9862528132298237,5,364,1.159662522202142,0.04463407384332235,512,7,1.2199933155652418,0.9332779646944658,"{'model__bagging_temperature': np.float64(0.9488855372533332), 'model__colsample_bylevel': np.float64(0.9862528132298237), 'model__depth': 5, 'model__iterations': 364, 'model__l2_leaf_reg': np.float64(1.159662522202142), 'model__learning_rate': np.float64(0.04463407384332235), 'model__max_bin': 512, 'model__min_data_in_leaf': 7, 'model__random_strength': np.float64(1.2199933155652418), 'model__subsample': np.float64(0.9332779646944658)}",,,,,,1,,,,,
33.648861010869346,0.5585922578597594,0.0824879805246989,0.004572660363594157,0.17336465350777208,0.7564242430292963,5,459,8.553614103176525,0.0737733811736867,254,42,1.135400655639983,0.6125253169822235,"{'model__bagging_temperature': np.float64(0.17336465350777208), 'model__colsample_bylevel': np.float64(0.7564242430292963), 'model__depth': 5, 'model__iterations': 459, 'model__l2_leaf_reg': np.float64(8.553614103176525), 'model__learning_rate': np.float64(0.0737733811736867), 'model__max_bin': 254, 'model__min_data_in_leaf': 42, 'model__random_strength': np.float64(1.135400655639983), 'model__subsample': np.float64(0.6125253169822235)}",,,,,,1,,,,,
32.26703770955404,0.3712772383541167,0.09032924969991048,0.00958795991297052,0.8422847745949985,0.7799016533479063,5,369,8.27271995856421,0.058981115320875306,254,23,1.0416685200516473,0.9844688097397396,"{'model__bagging_temperature': np.float64(0.8422847745949985), 'model__colsample_bylevel': np.float64(0.7799016533479063), 'model__depth': 5, 'model__iterations': 369, 'model__l2_leaf_reg': np.float64(8.27271995856421), 'model__learning_rate': np.float64(0.058981115320875306), 'model__max_bin': 254, 'model__min_data_in_leaf': 23, 'model__random_strength': np.float64(1.0416685200516473), 'model__subsample': np.float64(0.9844688097397396)}",,,,,,1,,,,,
36.57434662183126,2.566151589126495,0.09467363357543945,0.0042568254412755375,0.8445338486781514,0.8989280440549523,8,379,4.567533266935893,0.05214017645310712,128,41,0.5925470114081648,0.6661067756252009,"{'model__bagging_temperature': np.float64(0.8445338486781514), 'model__colsample_bylevel': np.float64(0.8989280440549523), 'model__depth': 8, 'model__iterations': 379, 'model__l2_leaf_reg': np.float64(4.567533266935893), 'model__learning_rate': np.float64(0.05214017645310712), 'model__max_bin': 128, 'model__min_data_in_leaf': 41, 'model__random_strength': np.float64(0.5925470114081648), 'model__subsample': np.float64(0.6661067756252009)}",,,,,,1,,,,,
